AUS,1996,0.1,0.1,8.0,0.2
AUT,1996,0.3,0.2,12.0,0.0
AZE,1996,0.95,1.0,69.0,0.75
BHS,1996,0.1,0.15,7.0,0.1
BHR,1996,1.0,1.0,60.0,0.85
BGD,1996,0.4,0.75,49.0,0.85
BRB,1996,0.1,0.4,16.0,0.3
BLR,1996,0.8,0.95,70.0,0.75
BEL,1996,0.1,0.15,10.0,0.1
BLZ,1996,0.3,0.55,25.0,0.4
BEN,1996,0.55,0.45,31.0,0.45
BTN,1996,1.0,0.9,62.0,1.0
BOL,1996,0.2,0.2,17.0,0.2
BIH,1996,0.9,0.7,76.0,0.95
BWA,1996,0.5,0.5,30.0,0.4
BRA,1996,0.2,0.4,30.0,0.4
BRN,1996,0.8,1.0,74.0,0.9
BGR,1996,0.55,0.75,46.0,0.6
BFA,1996,0.75,0.6,37.0,0.5
BDI,1996,1.0,0.95,85.0,0.95
KHM,1996,0.7,0.9,65.0,0.5
CMR,1996,1.0,0.9,72.0,0.7
CAN,1996,0.15,0.2,23.0,0.15
CPV,1996,0.5,0.3,32.0,0.5
CAF,1996,0.9,0.85,65.0,0.5
TCD,1996,0.95,0.95,72.0,0.7
CHL,1996,0.45,0.4,28.0,0.4
CHN,1996,1.0,0.9,83.0,0.75
COL,1996,0.45,0.75,54.0,0.6
COM,1996,0.65,0.55,35.0,0.55
COG,1996,0.85,0.65,52.0,0.6
COD,1996,1.0,1.0,84.0,0.5
CRI,1996,0.15,0.2,18.0,0.35
CIV,1996,0.9,0.65,74.0,0.55
XXC,1996,0.0,0.0,0.0,0.0535269626564161
HRV,1996,0.9,0.8,58.0,0.6
CUB,1996,1.0,1.0,90.0,1.0
CYP,1996,0.2,0.35,16.0,0.25
CZE,1996,0.3,0.4,19.0,0.25
DNK,1996,0.1,0.1,9.0,0.25
DJI,1996,0.8,0.8,52.0,0.8
DMA,1996,0.1,0.4,16.0,0.3
DOM,1996,0.2,0.6,38.0,0.6
ECU,1996,0.35,0.5,38.0,0.3
EGY,1996,0.9,0.95,80.0,0.9
SLV,1996,0.3,0.65,41.0,0.65
GNQ,1996,0.9,1.0,78.0,0.5
ERI,1996,1.0,0.7,68.0,1.0
EST,1996,0.25,0.5,24.0,0.45
ETH,1996,0.9,0.75,57.0,0.7
FJI,1996,0.65,0.85,57.0,0.7
FIN,1996,0.1,0.35,15.0,0.3
FRA,1996,0.1,0.45,30.0,0.35
GAB,1996,0.75,0.65,49.0,0.4
GEO,1996,0.7,0.8,68.0,0.9
DEU,1996,0.2,0.2,21.0,0.15
GHA,1996,0.55,0.8,62.0,0.95
GRC,1996,0.4,0.3,29.0,0.2
GRD,1996,0.2,0.2,20.0,0.6
GTM,1996,0.45,0.7,56.0,0.4
GIN,1996,1.0,0.85,61.0,0.7
GNB,1996,0.3,0.75,49.0,0.9
GUY,1996,0.2,0.65,26.0,0.45
HTI,1996,0.6,0.65,59.0,0.7
HND,1996,0.25,1.0,34.0,0.45
HKG,1996,0.2,0.9,30.0,0.4
HUN,1996,0.2,0.75,34.0,0.5
ISL,1996,0.1,0.1,12.0,0.4
IND,1996,0.2,0.55,48.0,0.55
IDN,1996,0.8,1.0,74.0,0.65
IRN,1996,1.0,1.0,80.0,1.0
IRQ,1996,1.0,1.0,100.0,1.0
IRL,1996,0.25,0.25,18.0,0.25
ISR,1996,0.2,0.2,30.0,0.1
PSE,1996,0.9,0.8,58.0,0.4
ITA,1996,0.1,0.55,30.0,0.5
JAM,1996,0.1,0.3,11.0,0.15
JPN,1996,0.1,0.6,21.0,0.25
JOR,1996,0.8,0.8,45.0,0.5
KAZ,1996,0.7,0.9,62.0,0.9
KEN,1996,0.7,0.9,62.0,0.5
KIR,1996,0.4,0.5,18.0,0.0
XKX,1996,0.0,0.0,0.0,0.0535269626564161
KWT,1996,0.7,0.8,42.0,0.2
KGZ,1996,1.0,1.0,60.0,0.4
LAO,1996,1.0,1.0,62.0,1.0
LVA,1996,0.05,0.35,21.0,0.55
LBN,1996,0.8,0.5,46.0,0.1
LSO,1996,1.0,1.0,55.0,0.75
LBR,1996,1.0,1.0,70.0,0.5
LBY,1996,1.0,1.0,89.0,1.0
LIE,1996,0.0,0.0,0.0,0.0535269626564161
LTU,1996,0.3,0.4,25.0,0.3
LUX,1996,0.1,0.2,10.0,0.2
MKD,1996,0.7,0.8,36.0,0.2
MDG,1996,0.4,0.8,32.0,0.3
MWI,1996,0.6,0.2,36.0,0.3
MYS,1996,0.9,0.95,61.0,0.55
MDV,1996,0.85,1.0,68.0,0.4
MLI,1996,0.95,0.15,24.0,0.0
MLT,1996,0.75,0.1,17.0,0.0
MHL,1996,0.1,0.2,8.0,0.1
MRT,1996,1.0,1.0,71.0,0.5
MUS,1996,0.65,0.6,25.0,0.0
MEX,1996,0.5,0.5,52.0,0.5
FSM,1996,0.1,0.55,23.0,0.5
MDA,1996,1.0,0.95,62.0,0.45
MCO,1996,0.0,0.0,0.0,0.0535269626564161
MNG,1996,0.65,0.65,34.0,0.4
MNE,1996,0.0,0.0,0.0,0.0535269626564161
MAR,1996,1.0,0.7,48.0,0.5
MOZ,1996,0.5,0.8,36.0,0.5
MMR,1996,1.0,1.0,99.0,0.95
NAM,1996,0.2,0.7,30.0,0.1
NRU,1996,0.1,0.1,6.0,0.1
NPL,1996,0.85,0.75,52.0,0.4
NLD,1996,0.3,0.2,14.0,0.2
NZL,1996,0.1,0.15,6.0,0.05
NIC,1996,0.55,0.55,44.0,0.5
NER,1996,0.65,0.9,54.0,0.7
NGA,1996,1.0,1.0,92.0,0.9
PRK,1996,1.0,1.0,100.0,1.0
NOR,1996,0.2,0.0,5.0,0.05
OMN,1996,1.0,1.0,62.0,1.0
PAK,1996,0.5,0.75,60.0,0.15
PLW,1996,0.0,0.0,0.0,0.0535269626564161
PAN,1996,0.75,0.2,30.0,0.55
PNG,1996,0.5,0.6,30.0,0.2
PRY,1996,0.5,0.7,52.0,0.3
PER,1996,0.8,0.5,60.0,0.3
PHL,1996,0.5,0.7,46.0,0.8
POL,1996,0.6,0.25,21.0,0.2
PRT,1996,0.45,0.2,17.0,0.2
QAT,1996,1.0,1.0,62.0,1.0
ROU,1996,0.55,0.55,49.0,0.85
RUS,1996,0.25,0.55,58.0,0.5
RWA,1996,0.9,0.95,74.0,0.95
KNA,1996,0.6,0.2,18.0,0.1
LCA,1996,0.3,0.25,13.0,0.1
VCT,1996,0.3,0.4,16.0,0.1
WSM,1996,0.35,0.55,28.0,0.5
SMR,1996,0.0,0.0,0.0,0.0535269626564161
STP,1996,0.6,0.8,48.0,0.3
SAU,1996,1.0,1.0,62.0,1.0
SEN,1996,0.7,0.45,31.0,0.3
SRB,1996,0.0,0.0,0.0,0.0535269626564161
SCG,1996,1.0,1.0,77.0,0.85
SYC,1996,1.0,1.0,50.0,0.5
SLE,1996,1.0,1.0,75.0,0.75
SGP,1996,1.0,0.9,61.0,0.85
SVK,1996,0.8,0.65,41.0,0.5
SVN,1996,0.3,0.5,27.0,0.55
SLB,1996,0.25,0.25,13.0,0.15
SOM,1996,1.0,1.0,79.0,1.0
SOM,1996,0.0,0.0,0.0,0.0535269626564161
ZAF,1996,0.4,0.4,30.0,0.4
KOR,1996,0.3,0.4,22.0,0.1
SSD,1996,0.0,0.0,0.0,0.0535269626564161
ESP,1996,0.3,0.35,17.0,0.2
LKA,1996,0.6,0.5,46.0,0.35
SDN,1996,1.0,1.0,80.0,1.0
SUR,1996,0.5,0.55,31.0,0.5
SWZ,1996,0.95,1.0,69.0,0.5
SWE,1996,0.2,0.1,10.0,0.2
CHE,1996,0.2,0.1,8.0,0.1
SYR,1996,1.0,1.0,75.0,0.5
TWN,1996,0.2,0.5,30.0,0.4
TJK,1996,1.0,1.0,96.0,1.0
TZA,1996,0.85,0.85,49.0,0.5
THA,1996,0.55,0.45,31.0,0.35
GMB,1996,1.0,0.9,62.0,0.2
TLS,1996,0.0,0.0,0.0,0.0535269626564161
TGO,1996,1.0,1.0,70.0,0.5
TON,1996,0.6,0.8,35.0,0.35
TTO,1996,0.4,0.5,26.0,0.4
TUN,1996,1.0,1.0,70.0,0.5
